BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
0.092708	0.179459	1.020612	0.520142	-0.106377	0.179616	0.071724	-0.345321	-0.204515	-0.752623	-0.186177	0.345987	0.309227	-0.008927	-0.066860	0.025803	0.893755	0.088770	0.464719	2.752745	0.274787	-0.275036	-0.105458	0.099913	0.099823
0.093750	0.026871	0.486555	0.520142	-0.430321	-0.250987	0.153740	0.482535	-0.827314	-0.714476	-0.224324	-2.464843	0.552559	0.041661	-0.100430	0.000000	0.000000	0.165064	0.502866	3.555839	0.111765	-0.270229	-0.140553	0.075996	0.031431
0.094792	0.103165	0.791730	1.130494	0.402199	0.284749	0.037391	-0.251880	0.355772	-0.638182	-0.148030	-1.661749	0.547752	-0.049903	-0.072964	0.000000	0.000000	0.126917	0.541013	0.343463	-0.051257	0.112853	-0.113088	-0.328573	-0.149236
0.095833	-0.125716	0.639142	-0.395385	-0.014061	0.012685	0.085075	0.000000	0.000000	-0.523741	-0.109883	-2.464843	0.545349	0.246420	-0.106533	0.000000	0.000000	0.126917	0.426572	-0.861179	-0.124357	-0.128076	-0.093251	0.000000	0.000000
0.096875	0.255753	0.486555	-0.395385	-0.010704	0.127889	0.037391	0.000000	0.000000	-0.600035	-0.071736	-2.063296	0.623255	0.000686	-0.105007	0.000000	0.000000	0.355799	0.273984	0.745010	-0.275362	-0.017285	-0.123769	0.023201	-0.369609
0.097917	0.332047	0.715436	1.435670	-0.015740	-0.190867	0.071724	0.132947	-0.010963	-0.828917	-0.109883	-3.267937	0.384730	0.130823	-0.091274	0.000000	0.000000	0.126917	0.388425	-0.058085	0.520522	0.257410	-0.094777	0.000000	0.000000
0.098958	0.255753	0.791730	-1.616088	-0.017418	0.127889	-0.061791	0.000000	0.000000	-0.600035	0.080852	1.149081	-0.028833	0.000686	-0.077542	-0.000597	-0.025092	0.088770	0.426572	0.745010	0.036262	-0.226850	-0.116139	0.304493	0.048673
0.100000	0.026871	0.791730	-0.090209	-0.101341	-0.037364	-0.040810	0.000000	0.000000	-0.752623	0.004558	-0.457108	0.297211	0.376558	-0.056179	0.000000	0.000000	0.203211	0.388425	-0.058085	-0.282572	-0.123269	-0.106984	0.000000	0.000000
0.101042	0.026871	0.639142	-0.090209	0.069862	-0.144175	0.043113	0.000000	0.000000	-0.523741	-0.033589	-0.858655	0.219305	-0.042694	-0.085171	0.000000	0.000000	0.203211	0.312131	0.343463	-0.036837	-0.075084	-0.097829	0.218608	-0.107253
0.102083	-0.125716	0.639142	0.825318	-0.181908	0.226308	0.001152	-0.274207	-0.220409	-0.828917	-0.033589	-1.260202	0.299614	0.275380	-0.100430	0.000000	0.000000	0.088770	0.273984	1.548104	-0.114744	-0.034108	-0.106984	0.022032	-0.074119
0.103125	-0.049423	0.639142	1.130494	0.069862	-0.359477	0.106056	0.317982	0.061798	-0.790770	-0.071736	-2.063296	0.302018	0.374155	-0.088223	0.000000	0.000000	0.088770	0.083249	1.146557	-0.022418	0.014078	-0.093251	-0.012279	-0.019552
0.104167	0.484635	0.333967	0.520142	0.747963	-0.134105	-0.052254	0.257823	1.437996	-0.905211	-0.071736	-0.457108	0.302018	-0.018540	-0.062283	0.000000	0.000000	0.088770	0.273984	0.745010	-0.275362	0.255006	-0.082570	-0.342286	-0.369609
0.105208	0.103165	0.868024	1.130494	-0.270867	-0.035685	-0.071328	0.031566	-0.239600	-0.790770	-0.071736	-0.055560	0.221708	0.229598	-0.069912	0.000000	0.000000	0.279505	0.350278	-0.058085	0.201688	0.170651	-0.084096	0.000000	0.000000
0.106250	0.103165	0.715436	0.214967	-0.183586	0.017720	-0.059883	-0.082433	-0.854023	-0.790770	-0.109883	-0.055560	0.384730	-0.155888	-0.062283	0.000000	0.000000	0.241358	0.464719	-0.459632	-0.207069	0.023691	-0.132924	0.000000	0.000000
0.107292	0.179459	0.639142	-1.005736	-0.853295	-0.087413	0.031669	0.000000	0.000000	-0.867064	-0.148030	-1.661749	0.226515	0.128420	-0.069912	0.000000	0.000000	0.241358	0.273984	-0.459632	0.286803	-0.169052	-0.064259	0.000000	0.000000
0.108333	0.103165	0.105085	-1.005737	-0.170159	-0.089091	0.066002	0.000000	0.000000	-0.714476	-0.148030	-1.661749	-0.094723	-0.054710	-0.088223	0.000000	0.000000	0.165064	0.350278	-0.459632	0.281997	-0.173858	-0.110036	0.000000	0.000000
0.109375	0.255753	0.562849	-0.090209	0.071541	0.181295	0.046928	0.000000	0.000000	-0.676329	-0.148030	-0.055560	0.226515	0.429550	-0.141628	0.000000	0.000000	0.012476	0.388425	1.548104	0.199284	0.153828	-0.059682	-0.099366	0.128728
0.110417	0.103165	0.715436	0.214967	-0.015740	0.124532	0.119407	-0.579308	-0.073219	-0.638182	-0.148030	-0.858655	0.065896	0.335582	-0.045498	0.000000	0.000000	0.279505	0.502866	-0.459632	-0.209473	-0.359391	-0.084096	0.000000	0.000000
0.111458	-0.049423	0.715436	-1.310912	0.068184	0.174581	0.062187	0.000000	0.000000	-0.752623	-0.109883	-2.464843	0.545349	0.039258	-0.100430	0.000000	0.000000	0.203211	0.350278	1.949651	-0.521097	-0.075084	-0.068837	0.038511	-0.267277
0.112500	-0.278304	0.410261	-0.090209	-0.092949	0.062734	-0.065606	0.000000	0.000000	-0.714476	-0.109883	-2.866390	0.465040	0.186218	-0.089749	0.000000	0.000000	0.165064	0.388425	0.343463	0.118975	-0.173858	-0.105458	0.506192	0.346398
0.113542	0.103165	0.486555	-1.005737	-0.178551	0.017720	0.048835	0.000000	0.000000	-0.752623	-0.300618	-0.055560	0.396747	-0.153484	-0.126370	0.000000	0.000000	0.126917	0.388425	-0.459632	-0.041644	-0.176261	-0.097829	0.000000	0.000000
0.114583	-0.202010	0.562849	0.214967	-0.012383	-0.095805	0.035484	0.445674	-0.057603	-0.790770	-0.224324	-3.267937	0.391940	0.036855	-0.079067	0.000000	0.000000	0.279505	0.350278	1.146557	0.121378	0.315208	-0.123769	-0.274917	0.105863
0.115625	-0.049423	0.486555	-1.005737	-0.178551	0.014363	0.090797	0.000000	0.000000	-0.752623	-0.109883	1.550628	0.063493	0.135630	-0.091274	-0.087467	0.040946	-0.025671	0.312131	0.343463	0.123781	-0.378617	-0.091725	1.102353	0.360393
0.116667	-0.202010	0.868024	-0.395385	-0.019097	0.224629	0.146110	0.000000	0.000000	-0.714476	0.080852	-2.464843	0.212095	0.138033	-0.063809	0.000000	0.000000	0.012476	0.312131	1.548104	0.364710	-0.038914	-0.041371	0.025137	0.235585
0.117708	0.026871	0.639142	-0.395385	0.321632	0.336476	0.016410	0.000000	0.000000	-0.676329	-0.224324	-0.858655	0.231321	0.044065	-0.095852	0.000000	0.000000	0.203211	0.426572	-0.459632	0.437809	0.117659	-0.108510	0.000000	0.000000
0.118750	0.332047	0.639142	0.520142	0.069862	0.076161	0.111778	-0.146424	0.134314	-0.638182	-0.109883	-2.866390	0.304421	0.094654	-0.065334	0.000000	0.000000	0.126917	0.350278	2.351198	-0.440788	-0.031704	-0.105458	0.013484	-0.187474
0.119792	0.026871	1.020612	-0.700561	-0.106377	-0.037364	0.140388	0.000000	0.000000	-0.600035	-0.071736	-0.858655	0.061089	0.145243	-0.105007	0.000000	0.000000	0.088770	0.350278	0.343463	0.281997	0.206821	-0.113088	-0.602163	0.821041
0.120833	-0.049423	0.410261	0.825318	-0.009026	0.121175	0.119407	-0.146822	-0.010936	-0.600035	-0.109883	-2.464843	0.224111	0.241614	-0.069912	0.000000	0.000000	0.088770	0.312131	0.745010	0.043472	0.062264	-0.108510	-0.083574	0.058351
0.121875	-0.202010	0.639142	0.214967	0.153786	0.117818	0.079353	-0.548076	0.715393	-0.638182	-0.033589	-1.661749	0.379924	0.142839	-0.068386	0.000000	0.000000	0.088770	0.235837	-0.058085	-0.112340	-0.034108	-0.117665	0.000000	0.000000
0.122917	0.179459	0.715436	-0.090209	0.236030	-0.140819	0.029762	0.000000	0.000000	-0.752623	-0.148030	-2.464843	0.065896	0.039258	-0.080593	0.000000	0.000000	0.050623	0.273984	1.548104	-0.114744	-0.132882	-0.071889	0.085835	-0.074119
0.123958	0.332047	0.562848	0.520142	-0.264153	0.289785	-0.023644	-0.557125	-0.507847	-0.752623	-0.071736	0.345987	-0.019220	0.183815	-0.095852	-0.531278	-0.055552	0.241358	0.235837	0.343463	-0.032031	-0.072680	-0.126821	0.211610	-0.093259
0.125000	0.179459	0.791730	0.214967	-0.520958	-0.087413	0.168998	0.406634	-2.423437	-0.828917	-0.033589	0.345987	0.299614	-0.013734	-0.066860	0.039695	0.865971	0.165064	0.388425	0.745010	0.199284	0.067070	-0.077992	-0.090026	0.267492
0.126042	0.026871	0.257673	-1.616088	-0.005669	-0.090770	0.113685	0.000000	0.000000	-0.676329	-0.109883	-2.464843	0.224111	-0.052307	-0.082119	0.000000	0.000000	0.203211	0.197690	0.745010	0.050682	-0.026898	-0.068837	0.036104	0.068028
0.127083	-0.125716	0.410261	-0.395385	-0.176872	0.012685	0.098426	0.000000	0.000000	-0.828917	-0.071736	-0.457108	0.302018	-0.013734	-0.050076	0.000000	0.000000	0.241358	0.159543	0.343463	-0.027224	-0.072680	-0.056630	0.211610	-0.079265
0.128125	-0.049423	0.715436	0.214967	-0.351433	-0.092448	0.146110	0.430058	-1.634826	-0.714476	-0.109883	-0.858655	0.384730	0.138033	-0.098904	0.000000	0.000000	0.279505	0.312131	3.154292	-0.277766	0.074280	-0.064259	-0.023549	-0.088060
0.129167	-0.125716	0.486555	-1.005737	-0.178551	0.226308	0.058372	0.000000	0.000000	-0.523741	-0.262471	-0.457108	0.153415	0.198235	-0.072964	0.000000	0.000000	0.126917	0.197690	2.351198	-0.109937	0.064667	-0.120717	-0.027504	-0.046758
0.130208	0.026871	0.868024	2.656373	0.148750	0.016042	0.045021	-0.006039	0.055997	-0.638182	-0.109883	0.345987	0.143802	0.191025	-0.114163	-0.552117	0.415629	0.165064	0.273984	1.146557	0.447422	-0.173858	-0.085622	0.151635	0.390231
0.131250	0.179459	0.410261	-0.090209	0.242744	-0.034007	0.098426	0.000000	0.000000	-0.600035	-0.186177	-3.267937	0.068299	0.048871	-0.057705	0.000000	0.000000	0.126917	0.502866	1.146557	-0.048854	0.016481	-0.111562	-0.014375	-0.042609
0.132292	0.255753	0.639142	0.825318	-0.181908	0.127889	-0.073235	-0.154957	-0.220409	-0.752623	-0.186177	0.345987	0.791084	-0.105299	-0.097378	0.304343	2.286458	0.012476	0.426572	1.146557	0.277190	-0.279842	-0.131398	0.244072	0.241759
0.133333	-0.125716	0.486555	1.435670	0.157142	0.012685	0.058372	-0.008836	0.109456	-0.638182	-0.224324	0.345987	0.632868	0.191025	-0.076016	-0.552117	1.829170	0.241358	0.350278	1.548104	0.201688	-0.217237	-0.137502	0.140325	0.130280
0.134375	-0.049423	1.020612	0.520142	0.397163	-0.039042	0.077446	0.075061	0.763566	-0.676329	-0.262471	-2.063296	0.956509	0.284993	-0.066860	0.000000	0.000000	0.203211	0.388425	1.548104	-0.121953	0.262216	-0.143605	-0.169379	-0.078776
0.135417	0.332047	0.639142	-0.700561	-0.097985	0.076161	0.111778	0.000000	0.000000	-0.676329	-0.186177	-1.661749	-0.092320	0.140436	-0.097378	0.000000	0.000000	0.165064	0.426572	1.548104	0.036262	-0.222044	-0.097829	0.143429	0.023424
0.136458	-0.049423	0.486555	0.825318	-0.010704	0.014363	0.010688	-0.017403	-0.012970	-0.676329	-0.109883	0.747534	0.224111	0.044065	-0.076016	-0.058947	0.299801	0.203211	0.273984	0.745010	-0.114744	0.069473	-0.099355	-0.093252	-0.154016
0.137500	-0.049423	0.105085	2.046021	-0.002312	-0.199260	0.050743	0.097389	-0.001130	-0.790770	-0.109883	-1.260202	0.304421	0.085041	-0.089749	0.000000	0.000000	0.126917	0.426572	1.949651	0.116572	0.209224	-0.139028	-0.107314	0.059791
0.138542	0.026871	0.486555	0.214967	-0.346398	-0.304393	0.058372	1.416000	-1.611402	-0.638182	0.042705	-0.055560	-0.267358	-0.339017	-0.089749	0.000000	0.000000	0.241358	0.388425	1.548104	0.038665	0.264619	-0.129872	-0.170931	0.024976
0.139583	-0.202010	0.868024	0.825318	-0.019097	0.224629	0.066002	-0.272173	-0.023138	-0.676329	0.042705	-2.063296	0.616045	0.284993	-0.085171	0.000000	0.000000	0.165064	0.312131	0.745010	0.043472	0.067070	-0.105458	-0.090026	0.058351
0.140625	-0.049423	0.562849	0.520142	0.239387	-0.252665	0.050743	0.485762	0.460234	-0.676329	0.004558	-0.858655	-0.104336	0.236807	-0.105007	0.000000	0.000000	0.241358	0.273984	0.343463	0.126185	-0.169052	-0.097829	0.492198	0.367390
0.141667	-0.278304	0.639142	-0.395385	-0.181908	-0.097484	0.031669	0.000000	0.000000	-0.600035	-0.109883	0.747534	0.866587	-0.047500	-0.100430	0.063542	1.159261	0.241358	0.350278	3.154292	0.041069	-0.120866	-0.110036	0.038318	0.013020
0.142708	-0.125716	0.868024	0.825318	-0.019097	0.119496	0.029762	-0.144788	-0.023138	-0.790770	-0.071736	-0.457108	0.462636	0.085041	-0.054653	0.000000	0.000000	0.088770	0.541013	-0.861179	0.189671	-0.034108	-0.084096	0.000000	0.000000
0.143750	0.255753	0.715436	1.130494	0.236030	-0.032329	0.119407	0.028597	0.208785	-0.752623	-0.262471	-1.661749	0.394343	-0.153484	-0.100430	0.000000	0.000000	0.317652	0.350278	-0.459632	0.281997	0.221240	-0.134450	0.000000	0.000000
0.144792	0.103165	0.486555	-0.090209	0.241066	-0.142497	0.052650	0.000000	0.000000	-0.676329	-0.186177	-1.260202	0.148609	0.092250	-0.085171	0.000000	0.000000	0.241358	0.235837	-0.058085	-0.272959	-0.120866	-0.108510	0.000000	0.000000
0.145833	0.179459	0.791730	-0.395385	-0.185265	0.019399	0.058372	0.000000	0.000000	-0.867064	-0.071736	-0.858655	0.382327	0.321162	-0.069912	0.000000	0.000000	0.050623	0.350278	-1.262726	0.121378	-0.084697	-0.108510	0.000000	0.000000
0.146875	0.179459	0.562849	0.520142	-0.096306	-0.034007	0.098426	0.065380	-0.185153	-0.600035	-0.071736	-2.866390	0.141399	0.386171	-0.111111	0.000000	0.000000	0.088770	0.121396	1.548104	-0.265749	0.062264	-0.146657	-0.040219	-0.171661
0.147917	0.026871	0.639142	-2.836791	-0.181908	0.122853	-0.052254	0.000000	0.000000	-0.676329	-0.262471	0.345987	0.314034	0.188622	-0.106533	-0.545171	0.907648	0.088770	0.159543	-0.861179	-0.268153	-0.034108	-0.117665	0.000000	0.000000
0.148958	-0.049423	0.562848	1.130494	0.071541	-0.145854	0.039299	0.129018	0.063283	-0.600035	-0.071736	-1.260202	0.302018	0.193428	-0.077542	0.000000	0.000000	0.241358	0.464719	1.949651	-0.046451	0.120062	-0.111562	-0.061581	-0.023825
0.150000	-0.125716	0.486555	-0.090209	-0.430321	-0.040721	-0.010292	0.000000	0.000000	-0.752623	-0.262471	-0.055560	0.233724	0.135630	-0.076016	0.000000	0.000000	0.126917	0.388425	-0.058085	-0.282572	-0.128076	-0.079518	0.000000	0.000000
0.151042	0.332047	0.486555	0.214967	-0.010704	0.129567	0.127037	-0.602732	-0.049795	-0.638182	-0.109883	-2.464843	0.063493	0.335582	-0.095852	0.000000	0.000000	0.088770	0.350278	1.949651	-0.039241	-0.082293	-0.116139	0.042209	-0.020127
0.152083	0.179459	0.486555	-0.090209	-0.094628	0.286428	0.004966	0.000000	0.000000	-0.714476	-0.033589	0.345987	0.460233	-0.006524	-0.108059	0.018857	1.330205	0.126917	0.541013	-2.065820	-0.051257	-0.079890	-0.119191	0.000000	0.000000
0.153125	0.103165	0.410261	-1.310912	-0.092949	-0.035685	0.119407	0.000000	0.000000	-0.714476	-0.109883	-0.457108	-0.016817	-0.006524	-0.074490	0.000000	0.000000	0.279505	0.388425	1.949651	-0.362882	0.026094	-0.085622	-0.013384	-0.186126
0.154167	-0.125716	0.410261	1.435670	0.158821	0.012685	0.155647	-0.008836	0.110625	-0.638182	-0.376912	-2.866390	0.160625	-0.098089	-0.079067	0.000000	0.000000	0.317652	0.541013	-0.058085	-0.131566	0.076683	-0.093251	0.000000	0.000000
0.155208	0.026871	0.562849	0.520142	-0.264153	-0.250987	0.071724	0.482535	-0.507847	-0.790770	-0.148030	0.747534	0.226515	-0.059516	-0.094326	0.079617	0.303016	0.165064	0.579160	0.745010	0.347887	-0.222044	-0.097829	0.298041	0.466956
0.156250	0.255753	0.410261	-0.700561	-0.260796	0.181295	-0.002663	0.000000	0.000000	-0.905211	-0.186177	0.747534	-0.252939	0.126017	-0.082119	-0.168576	-0.338364	0.241358	0.426572	0.343463	0.437809	0.120062	-0.131398	-0.349565	1.274693
0.157292	0.179459	0.562848	0.825318	-0.180229	-0.301036	0.018318	0.364751	-0.218376	-0.638182	0.004558	-2.464843	0.216902	0.239211	-0.094326	0.000000	0.000000	0.165064	0.197690	-1.262726	-0.029628	0.115256	-0.106984	0.000000	0.000000
0.158333	0.408341	0.562849	0.214967	-0.012383	-0.082377	0.134666	0.383210	-0.057603	-0.828917	-0.186177	-1.661749	0.389537	-0.061920	-0.091274	0.000000	0.000000	0.203211	0.388425	2.351198	-0.282572	0.069473	-0.125295	-0.029548	-0.120182
0.159375	0.103165	0.715436	-0.700561	-0.099663	0.177938	0.035484	0.000000	0.000000	-0.638182	0.004558	-2.063296	0.297211	-0.001718	-0.112637	0.000000	0.000000	0.241358	0.502866	3.555839	-0.209473	0.023691	-0.097829	-0.006663	-0.058909
0.160417	0.026871	0.639142	-0.090209	-0.097985	0.176259	0.100334	0.000000	0.000000	-0.828917	0.080852	2.755269	0.292405	0.371751	-0.056179	-0.134924	0.106126	0.432093	0.426572	0.343463	0.116572	-0.060664	-0.129872	0.176625	0.339401
0.161458	0.179459	0.562849	-1.005737	-0.180229	0.233022	0.140388	0.000000	0.000000	-0.790770	-0.109883	-1.661749	0.545349	-0.059516	-0.092800	0.000000	0.000000	0.203211	0.312131	0.745010	0.043472	-0.219640	-0.119191	0.294816	0.058351
0.162500	0.332047	0.486555	0.825318	-0.346398	-0.084056	0.031669	0.101847	-0.419714	-0.752623	-0.186177	1.550628	0.068299	-0.057113	-0.066860	0.036832	0.044046	0.241358	0.312131	0.745010	-0.277766	0.264619	-0.108510	-0.355189	-0.372835
0.163542	0.026871	0.639142	1.435670	0.153786	-0.090770	0.058372	0.063225	0.107118	-0.714476	-0.148030	0.747534	0.547752	0.330775	-0.079067	-0.442489	0.732746	0.088770	0.312131	-0.861179	0.364710	0.062264	-0.123769	0.000000	0.000000
0.164583	-0.049423	0.639142	-0.090209	-0.097985	0.174581	0.041206	0.000000	0.000000	-0.676329	0.004558	-2.464843	-0.104336	0.333179	-0.071438	0.000000	0.000000	0.165064	0.197690	1.146557	-0.350865	0.115256	-0.085622	-0.100523	-0.306017
0.165625	0.026871	0.639142	-0.395385	-0.181908	0.229665	0.031669	0.000000	0.000000	-0.828917	-0.033589	2.755269	0.138995	0.082637	-0.091274	-0.029992	0.050447	0.203211	0.235837	0.745010	0.048278	0.165845	-0.131398	-0.222608	0.064802
0.166667	-0.125716	0.562848	-0.395385	0.155464	0.119496	-0.008385	0.000000	0.000000	-0.714476	0.042705	0.345987	0.134189	0.378961	-0.083645	-1.095305	0.387844	0.279505	0.273984	1.548104	-0.114744	0.074280	-0.114613	-0.047981	-0.074119
0.167708	0.026871	0.562849	-1.310912	-0.264153	0.176259	0.128944	0.000000	0.000000	-0.676329	-0.300618	-2.063296	0.155818	0.092250	-0.111111	0.000000	0.000000	-0.063818	0.159543	1.548104	0.053085	-0.140092	-0.117665	0.090493	0.034290
0.168750	0.179459	0.639142	2.046021	-0.014061	0.019399	0.073631	-0.009481	-0.006872	-0.714476	-0.033589	-3.669484	-0.021623	0.089847	-0.129421	0.000000	0.000000	0.165064	0.121396	1.146557	-0.024821	-0.077487	-0.097829	0.067582	-0.021648
0.169792	-0.125716	0.486555	2.046021	0.157142	0.012685	0.142296	-0.006200	0.076804	-0.752623	-0.148030	-0.858655	0.065896	0.039258	-0.062283	0.000000	0.000000	0.126917	0.273984	-1.262726	-0.516291	-0.176261	-0.108510	0.000000	0.000000
0.170833	0.179459	0.868024	-0.090209	0.400520	0.179616	0.018318	0.000000	0.000000	-0.676329	-0.071736	-0.055560	0.061089	0.140436	-0.062283	0.000000	0.000000	0.165064	0.273984	1.949651	0.126185	0.018885	-0.122243	-0.009686	0.064722
0.171875	0.103165	0.486555	2.351197	0.241066	-0.142497	-0.016014	0.060606	0.102529	-0.752623	-0.262471	-0.055560	0.394343	0.328372	-0.115688	0.000000	0.000000	0.203211	0.350278	-1.262726	-0.039241	0.117659	-0.074941	0.000000	0.000000
0.172917	-0.049423	0.868024	0.520142	-0.103020	0.067769	0.092704	-0.130290	-0.198061	-0.714476	-0.109883	-1.661749	0.224111	0.234404	-0.095852	0.000000	0.000000	0.241358	0.312131	1.146557	-0.197456	0.023691	-0.102406	-0.020663	-0.172217
0.173958	0.103165	0.486555	0.214967	-0.010704	-0.195903	0.083168	0.911317	-0.049795	-0.905211	-0.109883	-2.063296	-0.177436	-0.114912	-0.072964	0.000000	0.000000	0.126917	0.426572	3.154292	-0.124357	-0.320818	-0.114613	0.101708	-0.039425
0.175000	0.026871	0.715436	-1.310912	0.068184	-0.250987	0.003059	0.000000	0.000000	-0.905211	0.004558	-0.858655	0.216902	0.029645	-0.117214	0.000000	0.000000	0.165064	0.464719	0.745010	-0.447998	-0.222044	-0.096303	0.298041	-0.601331
0.176042	0.026871	0.639142	-1.005737	-0.181908	0.016042	0.073631	0.000000	0.000000	-0.752623	-0.109883	-2.063296	0.465040	-0.008927	-0.072964	0.000000	0.000000	0.241358	0.197690	0.745010	0.371919	-0.024495	-0.140553	0.032878	0.499214
0.177083	-0.049423	0.562848	0.520142	-0.096306	0.281392	0.039299	-0.540991	-0.185153	-0.638182	-0.186177	1.149081	-0.172629	0.480139	-0.089749	-0.417846	-0.150232	0.165064	0.388425	0.343463	-0.362882	-0.270229	-0.151235	0.786780	-1.056539
0.178125	-0.125716	0.562848	-0.090209	0.239387	-0.147532	-0.065605	0.000000	0.000000	-1.057799	-0.148030	-3.267937	-0.094723	0.212775	-0.132473	0.000000	0.000000	0.279505	0.350278	1.146557	-0.521097	-0.070277	-0.139028	0.061294	-0.454489
0.179167	0.103165	0.868024	-1.005737	-0.186943	-0.089091	-0.002663	0.000000	0.000000	-0.638182	-0.148030	-0.055560	0.387134	0.046468	-0.109585	0.000000	0.000000	0.203211	0.426572	2.752745	0.116572	0.214030	-0.111562	-0.077752	0.042347
0.180208	-0.354598	0.639142	1.130494	0.069862	0.061055	0.094612	-0.054008	0.061798	-0.714476	-0.224324	-1.260202	0.632868	0.186218	-0.079067	0.000000	0.000000	0.165064	0.350278	2.351198	-0.280169	-0.222044	-0.113088	0.094439	-0.119160
0.181250	0.255753	0.410261	0.214967	-0.009026	0.127889	0.024040	-0.594924	-0.041987	-0.638182	0.042705	-1.661749	0.375117	-0.049903	-0.068386	0.000000	0.000000	0.165064	0.350278	2.351198	0.041069	-0.222044	-0.103932	0.094439	0.017467
0.182292	0.408341	0.715436	-0.700561	0.068184	-0.028972	0.066002	0.000000	0.000000	-0.752623	0.004558	-0.858655	0.056283	-0.057113	-0.074490	0.000000	0.000000	0.050623	0.273984	1.548104	-0.435981	-0.036511	-0.105458	0.023584	-0.281623
0.183333	0.103165	0.410261	-0.395385	0.326668	0.338155	0.176628	0.000000	0.000000	-0.600035	-0.148030	-3.267937	0.387134	0.048871	-0.080593	0.000000	0.000000	0.050623	0.121396	2.351198	0.216107	0.156232	-0.105458	-0.066448	0.091914
0.184375	0.103165	0.105085	0.825318	-0.170159	-0.089091	-0.029366	0.107948	-0.206173	-0.752623	-0.071736	-4.472578	0.302018	0.087444	-0.105007	0.000000	0.000000	0.088770	0.273984	0.343463	-0.034434	0.014078	-0.146657	-0.040988	-0.100256
0.185417	0.103165	0.486555	-0.700561	0.241066	0.071126	0.079353	0.000000	0.000000	-0.790770	-0.224324	0.747534	0.231321	-0.059516	-0.079067	0.079617	0.309446	0.241358	0.273984	1.949651	-0.195053	-0.072680	-0.085622	0.037279	-0.100045
0.186458	-0.049423	0.791730	0.825318	0.150429	0.121175	0.106056	-0.146822	0.182267	-0.752623	-0.071736	-0.858655	0.221708	0.039258	-0.062283	0.000000	0.000000	0.088770	0.121396	4.358933	0.135798	0.014078	-0.137502	-0.003230	0.031154
