BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
0.092708	0.252394	0.275905	-1.508605	0.259951	0.291055	0.094468	0.000000	0.000000	-0.921046	0.027111	-2.876491	0.173559	0.081682	-0.149171	0.000000	0.000000	0.055661	0.595957	-0.224765	0.145803	0.079573	-0.094758	0.000000	0.000000
0.093750	-0.052782	0.352199	-0.593077	0.174349	-0.303122	0.027711	0.000000	0.000000	-1.035487	0.217846	-0.467209	-0.159695	0.267215	-0.146120	0.000000	0.000000	0.093808	0.786692	1.782971	-0.428380	-0.062580	-0.070344	0.035099	-0.240262
0.094792	0.176100	0.275905	0.322450	0.427798	-0.031058	-0.006622	0.096318	1.326711	-1.035487	-0.125477	0.737433	0.424100	-0.166456	-0.141542	0.225723	0.575103	0.208249	0.710398	2.184518	-0.022026	-0.103556	-0.087129	0.047405	-0.010083
0.095833	-0.052782	0.199611	-1.508605	0.261630	-0.036093	0.123078	0.000000	0.000000	-1.111781	0.103405	-0.065662	0.409680	-0.171262	-0.098817	0.000000	0.000000	0.208249	0.748545	0.979877	-0.265358	-0.055371	-0.100862	0.056508	-0.270807
0.096875	0.252394	0.428493	1.237977	0.004824	-0.082785	-0.012344	0.066871	0.003897	-0.959193	-0.011036	-0.065662	-0.225585	0.031093	-0.152223	0.000000	0.000000	0.322690	0.672251	-0.626312	-0.099932	-0.048161	-0.084077	0.000000	0.000000
0.097917	0.099806	0.123317	-0.593077	0.011538	-0.086142	-0.000900	0.000000	0.000000	-0.921046	0.065258	-2.073397	-0.150082	-0.014689	-0.135439	0.000000	0.000000	0.322690	0.557810	1.381424	-0.494270	0.096396	-0.055085	-0.069780	-0.357797
0.098958	-0.357958	0.123317	0.932802	-0.072385	0.064004	0.025803	-0.068615	-0.077600	-0.997340	-0.163624	-2.876491	0.185575	0.076876	-0.135439	0.000000	0.000000	0.055661	0.595957	-0.626312	-0.255745	0.416873	-0.113069	0.000000	0.000000
0.100000	0.252394	0.352199	-1.508605	0.090426	-0.029379	-0.029510	0.000000	0.000000	-0.806605	-0.163624	-2.474944	0.265884	0.040706	-0.136964	0.000000	0.000000	0.093808	0.519663	2.184518	0.150609	0.081977	-0.102387	-0.037526	0.068944
0.101042	0.176100	-0.105564	1.237977	0.352267	0.129159	0.144059	-0.104331	0.284550	-0.844752	0.027111	-1.671850	0.253868	-0.154439	-0.149171	0.000000	0.000000	0.017514	0.595957	-0.626312	-0.095126	-0.163758	-0.077973	0.000000	0.000000
0.102083	-0.205370	0.275905	-0.593077	0.176028	0.013956	0.067765	0.000000	0.000000	-0.997340	-0.239918	-0.868756	0.110072	-0.164053	-0.135439	0.000000	0.000000	0.093808	0.443369	1.782971	-0.085513	0.130162	-0.084077	-0.073003	-0.047961
0.103125	-0.205370	0.199611	0.932802	0.093783	-0.253073	0.092560	0.271304	0.100539	-1.035487	-0.125477	-1.671850	0.424100	0.026287	-0.153749	0.000000	0.000000	0.170102	0.481516	-0.224765	-0.168225	-0.009588	-0.094758	0.000000	0.000000
0.104167	0.023512	0.047023	-0.593077	-0.322477	-0.194632	0.102097	0.000000	0.000000	-0.921046	-0.239918	-1.270303	0.672238	-0.014689	-0.126283	0.000000	0.000000	0.131955	0.405222	-0.626312	0.238128	0.132565	-0.047456	0.000000	0.000000
0.105208	-0.052782	0.047023	-0.593077	-0.154630	-0.089499	0.054413	0.000000	0.000000	-0.959193	-0.011036	-0.065662	0.256271	-0.065278	-0.152223	0.000000	0.000000	0.208249	0.443369	-0.224765	-0.005203	-0.103556	-0.106965	0.000000	0.000000
0.106250	-0.129076	0.047023	0.017274	0.181063	-0.091177	-0.004714	5.278256	10.481732	-1.111781	-0.201771	-2.474944	0.107669	-0.171262	-0.150697	0.000000	0.000000	-0.020633	0.405222	2.586065	-0.243728	-0.358904	-0.062715	0.138784	-0.094247
0.107292	-0.052782	-0.029271	-0.898253	-0.069028	0.177530	-0.054305	0.000000	0.000000	-0.997340	-0.087330	-1.671850	0.582315	0.317804	-0.135439	0.000000	0.000000	0.017514	0.443369	0.979877	0.235725	0.125356	-0.062715	-0.127930	0.240566
0.108333	-0.052782	0.123317	0.322450	0.263308	-0.142905	-0.000900	0.443184	0.816586	-0.882899	-0.163624	-0.467209	-0.135663	-0.012286	-0.140016	0.000000	0.000000	0.170102	0.405222	0.578330	-0.645275	0.375897	-0.094758	-0.649970	-1.115757
0.109375	-0.052782	0.581081	1.543153	-0.082456	0.070718	0.083024	-0.045827	-0.053433	-1.035487	-0.278065	-2.073397	0.353403	-0.118270	-0.147646	0.000000	0.000000	0.208249	0.328928	2.184518	-0.319231	-0.103556	-0.062715	0.047405	-0.146133
0.110417	-0.129076	0.428493	-1.508605	0.088748	-0.144583	0.020081	0.000000	0.000000	-1.035487	-0.278065	-0.868756	-0.048144	0.219029	-0.132387	0.000000	0.000000	0.017514	0.443369	2.586065	-0.085513	0.028984	-0.084077	-0.011208	-0.033067
0.111458	0.023512	0.123317	-0.593077	0.011538	0.125803	0.100190	0.000000	0.000000	-1.111781	-0.087330	-0.065662	0.100459	0.021480	-0.124757	0.000000	0.000000	0.246396	0.443369	1.782971	-0.085513	-0.149339	-0.044404	0.083758	-0.047961
0.112500	-0.281664	0.352199	1.237977	0.510043	0.119089	0.075394	-0.096196	0.411997	-0.959193	-0.125477	-0.467209	0.022553	0.175650	-0.162904	0.000000	0.000000	0.246396	0.634104	1.782971	-0.258148	0.139775	-0.058137	-0.078395	-0.144785
0.113542	-0.357958	0.275905	0.017274	0.176028	-0.203024	0.098282	11.753063	10.190233	-0.882899	-0.125477	-2.474944	0.584719	-0.156843	-0.129335	0.000000	0.000000	0.093808	0.595957	1.381424	-0.336054	-0.110766	-0.074922	0.080183	-0.243266
0.114583	0.099806	0.123317	0.932802	0.431155	-0.246359	0.109726	0.264107	0.462215	-0.882899	-0.201771	-0.065662	0.589525	0.035900	-0.153749	0.000000	0.000000	0.284543	0.519663	3.790706	-0.170629	0.190364	-0.067292	-0.050219	-0.045012
0.115625	-0.129076	-0.410740	-0.287902	0.275057	-0.037772	0.006730	0.000000	0.000000	-0.615870	-0.201771	-0.065662	-0.052950	0.052723	-0.164430	0.000000	0.000000	0.170102	0.595957	-0.224765	-0.014816	0.086783	-0.087129	0.000000	0.000000
0.116667	-0.052782	0.352199	0.017274	0.006503	-0.303122	0.054413	17.547706	0.376439	-0.997340	-0.125477	-1.671850	0.424100	-0.067681	-0.149171	0.000000	0.000000	0.093808	0.481516	0.578330	-0.328844	-0.110766	-0.094758	0.191528	-0.568610
0.117708	-0.129076	0.275905	0.017274	0.343875	0.229257	0.035340	-13.271624	19.906792	-0.997340	-0.239918	-2.876491	0.351000	0.173247	-0.144594	0.000000	0.000000	0.131955	0.672251	0.176782	0.221305	-0.156548	-0.088655	0.885543	1.251852
0.118750	-0.357958	0.428493	0.017274	0.004824	-0.203024	0.014359	11.753063	0.279273	-1.073634	0.065258	-1.671850	0.090846	0.120255	-0.104921	0.000000	0.000000	0.246396	0.519663	0.176782	0.070300	0.043404	-0.105439	-0.245522	0.397662
0.119792	0.023512	0.047023	-1.203429	-0.322477	0.125802	0.006730	0.000000	0.000000	-0.921046	-0.011036	-0.467209	0.336581	-0.207432	-0.126283	0.000000	0.000000	-0.020633	0.748545	1.381424	-0.666905	-0.021605	-0.119172	0.015639	-0.482766
0.120833	-0.052782	0.504787	0.322450	0.254916	-0.036093	-0.014251	0.111934	0.790559	-1.302515	0.065258	-1.270303	0.492393	-0.038722	-0.138490	0.000000	0.000000	0.246396	0.634104	-0.224765	0.143399	-0.004782	-0.106965	0.000000	0.000000
0.121875	-0.205370	0.199611	0.322450	0.093783	-0.146262	0.111634	0.453595	0.290845	-1.073634	-0.087330	-1.671850	0.582315	-0.072488	-0.169008	0.000000	0.000000	-0.058779	0.710398	0.578330	0.620449	-0.024008	-0.082551	0.041512	1.072830
0.122917	-0.205370	0.504787	-0.593077	0.506686	0.227579	0.054413	0.000000	0.000000	-1.035487	-0.087330	-1.270303	0.341387	0.074472	-0.146120	0.000000	0.000000	0.017514	0.557810	-0.626312	-0.253341	-0.067387	-0.097810	0.000000	0.000000
0.123958	0.023512	0.428493	-0.593077	-0.330869	-0.194632	0.199372	0.000000	0.000000	-0.882899	-0.125477	-0.467209	0.022553	0.084086	-0.147646	0.000000	0.000000	0.208249	0.443369	2.184518	-0.005203	-0.007185	-0.061189	0.003289	-0.002382
0.125000	-0.281664	0.581081	0.322450	0.253237	0.065683	0.077302	-0.203699	0.785354	-0.959193	-0.201771	-2.073397	0.027359	0.272022	-0.153749	0.000000	0.000000	0.246396	0.367075	-0.224765	-0.000397	-0.197524	-0.099336	0.000000	0.000000
0.126042	0.176100	0.352199	-0.898253	0.593966	-0.031058	0.033433	0.000000	0.000000	-1.035487	-0.239918	-0.868756	0.270691	0.026287	-0.158327	0.000000	0.000000	0.170102	0.367075	-1.429406	-0.401944	-0.057774	-0.068818	0.000000	0.000000
0.127083	-0.281664	0.428493	-0.593077	-0.163022	-0.094534	0.046784	0.000000	0.000000	-0.882899	-0.201771	-1.270303	0.187978	-0.108657	-0.144594	0.000000	0.000000	0.246396	0.595957	-0.224765	-0.657292	-0.101153	-0.074922	0.000000	0.000000
0.128125	0.023512	0.428493	1.543153	-0.246946	0.072397	0.004822	-0.046915	-0.160027	-1.035487	-0.316212	-1.671850	0.436116	0.026287	-0.188844	0.000000	0.000000	0.131955	0.405222	1.381424	0.318438	0.180751	-0.062715	-0.130844	0.230514
0.129167	0.328688	-0.029271	-0.287902	0.098818	0.079111	0.187928	0.000000	0.000000	-1.035487	-0.049183	-2.876491	0.178365	-0.118270	-0.147646	0.000000	0.000000	0.284543	0.405222	2.184518	-0.163419	-0.002378	-0.087129	0.001089	-0.074808
0.130208	0.023512	0.428493	-0.593077	0.172671	0.232614	0.062043	0.000000	0.000000	-0.959193	-0.316212	0.335885	0.677044	0.272022	-0.182741	-0.809864	2.015700	0.131955	0.443369	-1.830953	-0.165822	-0.204734	-0.116120	0.000000	0.000000
0.131250	-0.129076	0.352199	-0.593077	0.342196	0.229257	-0.004714	0.000000	0.000000	-1.073634	-0.163624	-0.868756	0.265884	0.312997	-0.120180	0.000000	0.000000	0.131955	0.481516	1.381424	-0.650082	-0.108363	-0.041352	0.078443	-0.470588
0.132292	-0.052782	0.123317	-0.287902	0.431155	0.177530	0.071580	0.000000	0.000000	-0.997340	-0.087330	-2.474944	0.421697	0.221433	-0.159853	0.000000	0.000000	0.093808	0.290781	-0.626312	-0.075900	-0.062580	-0.102387	0.000000	0.000000
0.133333	0.252394	0.275905	0.017274	0.176028	-0.189597	0.041062	10.975733	10.190233	-0.959193	-0.201771	0.335885	0.027359	0.079279	-0.117128	-0.236030	0.081454	0.017514	0.519663	-0.224765	-0.331247	-0.019201	-0.111543	0.000000	0.000000
0.134375	-0.052782	-0.029271	-0.898253	0.266665	-0.036093	0.025803	0.000000	0.000000	-0.959193	-0.201771	-2.073397	0.830453	-0.113464	-0.156801	0.000000	0.000000	0.131955	0.557810	2.586065	-0.253341	-0.445662	-0.105439	0.172332	-0.097964
0.135417	-0.357958	0.123317	0.627626	-0.492002	-0.309836	0.109727	0.493664	-0.783910	-1.035487	-0.125477	0.737432	-0.057757	-0.166456	-0.147646	0.225723	-0.078321	0.055661	0.634104	1.782971	-0.097529	0.127759	-0.093232	-0.071655	-0.054700
0.136458	0.099806	0.123317	-1.203429	-0.156309	-0.086142	0.067765	0.000000	0.000000	-1.073634	-0.163624	-1.671850	0.105265	-0.168859	-0.144594	0.000000	0.000000	0.246396	0.710398	-0.626312	0.379521	-0.052967	-0.088655	0.000000	0.000000
0.137500	-0.205370	-0.029271	0.017274	0.350588	0.227579	0.025803	-13.174458	20.295456	-0.844752	-0.011036	1.138980	0.657818	-0.009883	-0.129335	0.008677	0.577551	0.284543	0.862986	-0.224765	-0.352877	-0.002378	-0.114594	0.000000	0.000000
0.138542	-0.205370	0.352199	-1.203429	-0.329191	-0.092856	0.012452	0.000000	0.000000	-0.997340	-0.011036	-2.876491	-0.145276	0.365990	-0.144594	0.000000	0.000000	0.246396	0.710398	-0.224765	-0.022026	0.091590	-0.088655	0.000000	0.000000
0.139583	-0.281664	0.123317	0.017274	-0.156309	0.012277	-0.033325	-0.710720	-9.048689	-0.730311	-0.125477	-0.868756	0.263481	0.141884	-0.132387	0.000000	0.000000	0.208249	0.786692	-0.224765	-0.026833	-0.007185	-0.114594	0.000000	0.000000
0.140625	0.099806	0.199611	0.017274	0.177706	0.127481	0.054413	-7.379860	10.287400	-0.882899	-0.239918	-1.671850	-0.050547	-0.060471	-0.127809	0.000000	0.000000	0.284543	0.672251	0.979877	-0.260551	-0.243307	-0.119172	0.248303	-0.265902
0.141667	-0.052782	0.199611	-0.898253	-0.409757	0.070718	0.054413	0.000000	0.000000	-0.844752	-0.049183	-1.270303	0.338984	0.086489	-0.149171	0.000000	0.000000	0.093808	0.443369	2.586065	-0.085513	-0.158952	-0.093232	0.061465	-0.033067
0.142708	0.023512	0.199611	0.932802	-0.241910	0.286020	-0.008529	-0.306624	-0.259338	-0.921046	-0.125477	0.335885	0.504409	0.178054	-0.140016	-0.530102	1.501730	0.208249	0.443369	0.979877	-0.567369	0.137372	-0.088655	-0.140193	-0.579021
0.143750	0.023512	0.504787	-1.813780	-0.332548	0.232614	0.090653	0.000000	0.000000	-0.959193	-0.049183	-0.868756	0.258674	-0.258021	-0.120180	0.000000	0.000000	0.246396	0.328928	0.979877	0.082316	0.139775	-0.042878	-0.142646	0.084006
0.144792	-0.052782	0.199611	0.627626	0.177706	0.124124	0.027711	-0.197768	0.283141	-0.768458	-0.049183	-2.876491	0.017746	-0.005076	-0.182741	0.000000	0.000000	0.246396	0.367075	1.381424	-0.161016	0.187961	-0.050508	-0.136063	-0.116558
0.145833	-0.052782	0.352199	-2.118956	0.090426	-0.142905	-0.014251	0.000000	0.000000	-0.882899	-0.316212	-2.876491	0.195188	0.180457	-0.143068	0.000000	0.000000	0.246396	0.328928	2.184518	0.002007	-0.101153	-0.103913	0.046305	0.000919
0.146875	0.252394	0.657375	-0.287902	0.251559	0.184244	0.081116	0.000000	0.000000	-0.959193	-0.201771	-0.467209	0.027359	-0.017092	-0.162904	0.000000	0.000000	0.322690	0.443369	-1.429406	0.235725	0.048210	-0.084077	0.000000	0.000000
0.147917	-0.052782	0.123317	0.017274	0.179385	0.124124	0.140244	-7.185516	10.384548	-1.111781	-0.354359	0.335885	0.358210	0.069666	-0.132387	-0.207410	1.066465	0.284543	0.290781	2.586065	-0.236518	-0.050564	-0.055085	0.019553	-0.091459
0.148958	-0.129076	0.199611	-0.898253	0.093783	0.175851	0.021988	0.000000	0.000000	-1.073634	-0.354359	-2.073397	0.358210	-0.024302	-0.185793	0.000000	0.000000	0.093808	0.405222	2.184518	-0.163419	0.081977	-0.064240	-0.037526	-0.074808
0.150000	-0.205370	0.199611	-0.593077	-0.157987	-0.199667	0.233704	0.000000	0.000000	-0.882899	-0.201771	-0.868756	0.268288	-0.060471	-0.138490	0.000000	0.000000	0.246396	0.519663	2.184518	0.150609	0.091590	-0.065766	-0.041927	0.068944
0.151042	-0.129076	0.199611	-0.593077	0.009860	-0.091177	0.090653	0.000000	0.000000	-0.882899	-0.087330	-1.270303	0.341387	0.276828	-0.146120	0.000000	0.000000	-0.020633	0.290781	2.987612	-0.316828	0.074767	-0.119172	-0.025026	-0.106047
0.152083	-0.052782	0.352199	-0.593077	0.006503	-0.303122	0.027711	0.000000	0.000000	-0.959193	-0.049183	-0.467209	0.499603	0.175650	-0.159853	0.000000	0.000000	0.093808	0.443369	-1.830953	-0.005203	0.081977	-0.065766	0.000000	0.000000
0.153125	-0.281664	0.275905	-1.813781	0.343875	-0.094534	0.172669	0.000000	0.000000	-0.844752	-0.278065	-2.474944	-0.048144	-0.058068	-0.161378	0.000000	0.000000	0.131955	0.290781	0.979877	-0.075900	0.132565	-0.091706	-0.135288	-0.077458
0.154167	0.023512	0.581081	0.322450	-0.418149	0.179208	0.020081	-0.555771	-1.296789	-0.959193	-0.087330	-2.073397	0.341387	-0.017092	-0.149171	0.000000	0.000000	0.208249	0.748545	1.381424	0.296808	-0.103556	-0.079499	0.074963	0.214857
0.155208	-0.281664	0.352199	1.848329	0.174349	-0.094534	-0.035232	0.051146	0.094328	-1.149928	-0.011036	-1.671850	-0.225585	0.211820	-0.159853	0.000000	0.000000	0.208249	0.595957	0.176782	-0.416363	0.137372	-0.067292	-0.777068	-2.355230
0.156250	-0.357958	0.352199	-0.287902	0.258273	0.064004	0.012452	0.000000	0.000000	-0.921046	-0.011036	-1.270303	0.497200	0.178054	-0.126283	0.000000	0.000000	0.246396	0.290781	1.782971	-0.236518	-0.149339	-0.062715	0.083758	-0.132654
0.157292	0.328688	0.352199	1.237977	-0.329191	0.025705	0.090653	-0.020764	-0.265910	-0.882899	-0.316212	-0.467209	0.355807	-0.012286	-0.167482	0.000000	0.000000	0.093808	0.557810	0.979877	0.067896	-0.158952	-0.070344	0.162216	0.069291
0.158333	0.176100	0.199611	2.458680	0.345553	0.129159	0.018174	-0.052532	0.140544	-1.035487	-0.049183	-1.270303	0.338984	-0.118270	-0.150697	0.000000	0.000000	0.055661	0.595957	-0.626312	-0.095126	0.031388	-0.110017	0.000000	0.000000
0.159375	0.023512	-0.105564	-0.593077	0.352267	0.446237	0.060135	0.000000	0.000000	-0.882899	0.217846	-1.270303	0.322161	-0.012286	-0.100343	0.000000	0.000000	0.017514	0.672251	0.176783	-0.099932	-0.163758	-0.126802	0.926326	-0.565284
0.160417	-0.281664	0.275905	0.017274	-0.159666	-0.414969	0.115449	24.022431	-9.242989	-1.035487	-0.125477	-0.065661	0.745338	0.604515	-0.165956	0.000000	0.000000	0.131955	0.481516	-0.224765	0.153012	-0.011991	-0.114595	0.000000	0.000000
0.161458	-0.205370	0.352199	0.017274	0.006503	-0.199667	0.218445	11.558730	0.376439	-0.921046	-0.430653	1.138980	0.202398	0.178054	-0.170534	-0.156327	0.177701	0.398984	0.367075	0.979877	-0.241325	0.149388	-0.081025	-0.152456	-0.246281
0.162500	-0.205370	0.428493	0.017274	0.172671	0.120767	0.052506	-6.991183	9.995883	-1.035487	0.103405	-0.065662	0.409680	0.026287	-0.132387	0.000000	0.000000	0.208249	0.443369	2.184518	-0.005203	-0.103556	-0.097810	0.047405	-0.002382
0.163542	-0.357958	0.733669	0.932802	0.082034	-0.042807	-0.054305	0.045891	0.087943	-1.035487	0.065258	-4.081132	-0.069773	0.026287	-0.146120	0.000000	0.000000	0.360837	0.862986	0.578330	-0.192258	0.002428	-0.038301	-0.004198	-0.332437
0.164583	-0.205370	0.428493	0.627626	0.676211	0.227579	-0.042861	-0.362602	1.077411	-0.806605	-0.125477	-2.073397	0.183172	0.185263	-0.132387	0.000000	0.000000	0.246396	0.519663	1.381424	-0.170629	0.187961	-0.084077	-0.136063	-0.123517
0.165625	-0.281664	0.428493	-1.508605	0.256594	-0.041129	-0.048583	0.000000	0.000000	-0.921046	-0.278065	-3.278038	0.112475	-0.159246	-0.146120	0.000000	0.000000	0.055661	0.443369	1.782971	-0.085513	0.031388	-0.070344	-0.017604	-0.047961
0.166667	-0.205370	0.352199	-2.118956	0.090426	0.494607	0.081116	0.000000	0.000000	-1.073634	-0.011036	-2.073397	0.015343	0.361183	-0.095766	0.000000	0.000000	0.017514	0.290781	-1.429406	0.245338	-0.163758	-0.114595	0.000000	0.000000
0.167708	0.176100	0.504787	-0.898253	-0.080778	-0.031058	0.102097	0.000000	0.000000	-0.882899	0.179699	-1.270303	-0.157292	-0.012286	-0.111024	0.000000	0.000000	0.131955	0.214487	0.176782	0.410763	-0.060177	-0.064240	0.340402	2.323553
0.168750	-0.052782	0.199611	-0.287902	0.597323	0.177530	0.012452	0.000000	0.000000	-0.921046	-0.278065	1.540527	0.273094	-0.062875	-0.161378	0.040814	0.177273	0.055661	0.176340	-1.027859	0.332857	0.079573	-0.071870	0.000000	0.000000
0.169792	0.099806	0.123317	0.627626	-0.324155	0.234292	0.014359	-0.373300	-0.516479	-0.997340	-0.392506	-3.278038	0.601542	0.221433	-0.135439	0.000000	0.000000	0.093808	0.176340	0.176783	-0.229309	-0.062580	-0.091706	0.353997	-1.297123
0.170833	0.099806	0.352199	0.017274	-0.161344	0.127481	0.149781	-7.379860	-9.340188	-0.997340	-0.163624	-2.073397	0.667431	-0.212238	-0.107973	0.000000	0.000000	0.017514	0.214487	0.979877	-0.231712	-0.067387	-0.087129	0.068771	-0.236471
0.171875	0.099806	0.352199	1.237977	0.174349	-0.086142	-0.056213	0.069583	0.140834	-1.149928	-0.011036	0.335885	0.015343	-0.029109	-0.162904	0.086662	0.045679	0.170102	0.519663	2.586065	0.230918	-0.154145	-0.096284	0.059606	0.089293
0.172917	-0.052782	0.352199	0.322450	-0.245267	-0.249716	0.069672	0.774434	-0.760637	-1.149928	-0.392506	-3.278038	0.119685	-0.173666	-0.165956	0.000000	0.000000	0.170102	0.595957	0.979877	-0.095126	0.134969	-0.108491	-0.137741	-0.097079
0.173958	-0.281664	0.123317	1.543153	-0.240232	0.172494	-0.010436	-0.111780	-0.155676	-1.035487	-0.163624	-1.671850	0.265884	-0.262827	-0.158327	0.000000	0.000000	0.055661	0.557810	-1.429406	0.067896	0.031388	-0.099336	0.000000	0.000000
0.175000	-0.052782	0.275905	-0.593077	0.008181	-0.089499	-0.069564	0.000000	0.000000	-0.959193	0.027111	-1.270303	0.012940	0.175650	-0.132387	0.000000	0.000000	0.170102	0.519663	-0.626312	0.070300	-0.154145	-0.096284	0.000000	0.000000
0.176042	-0.129076	0.199611	-0.287902	0.093783	-0.144583	0.102097	0.000000	0.000000	-1.035487	-0.049183	-2.876491	0.660222	-0.021899	-0.132387	0.000000	0.000000	0.093808	0.672251	-0.224765	0.140996	0.081977	-0.077973	0.000000	0.000000
0.177083	-0.129076	0.275905	0.017274	-0.327512	0.015634	0.073487	-0.905053	-18.959650	-0.997340	-0.163624	-0.868756	-0.215972	0.317804	-0.159853	0.000000	0.000000	0.208249	0.519663	0.176782	0.230918	0.137372	-0.097810	-0.777068	1.306229
0.178125	-0.052782	0.275905	-0.287902	0.427798	0.070718	0.083024	0.000000	0.000000	-0.959193	-0.087330	-2.073397	0.502006	0.079279	-0.112550	0.000000	0.000000	0.131955	0.557810	2.184518	-0.173032	0.084380	-0.071870	-0.038626	-0.079208
0.179167	-0.281664	-0.029271	0.017274	0.350588	0.012277	0.157410	-0.710719	20.295491	-0.806605	-0.201771	-0.868756	0.107669	0.137078	-0.132387	0.000000	0.000000	0.284543	0.557810	1.381424	-0.173032	-0.291492	-0.041352	0.211009	-0.125256
0.180208	-0.357958	0.504787	-0.593077	0.338839	0.010599	0.054413	0.000000	0.000000	-0.768458	-0.049183	-1.671850	0.258674	-0.246004	-0.173585	0.000000	0.000000	0.398984	0.595957	0.176782	-0.255745	0.149388	-0.074922	-0.845040	-1.446663
0.181250	-0.281664	0.733669	-0.898253	-0.085813	0.065683	0.130707	0.000000	0.000000	-0.959193	-0.011036	-2.876491	0.336581	0.079279	-0.121706	0.000000	0.000000	0.170102	0.557810	0.578330	0.469443	-0.105960	-0.055085	0.183217	0.811723
0.182292	-0.052782	0.428493	-1.203429	0.004824	0.124124	0.041062	0.000000	0.000000	-0.921046	-0.011036	-2.073397	0.015343	-0.111060	-0.153749	0.000000	0.000000	0.246396	0.557810	3.790706	-0.012413	-0.101153	-0.079499	0.026684	-0.003275
0.183333	-0.281664	-0.029271	-1.508605	-0.069028	0.065683	0.031525	0.000000	0.000000	-0.959193	0.103405	-0.065662	-0.072176	-0.161649	-0.156801	0.000000	0.000000	0.437131	0.519663	-0.224765	-0.331247	0.103606	-0.091706	0.000000	0.000000
0.184375	-0.357958	0.199611	-1.508605	0.093783	-0.042807	-0.002807	0.000000	0.000000	-1.035487	-0.049183	1.942074	0.499603	0.074472	-0.129335	-0.038347	0.257252	0.170102	0.328928	0.979877	-0.078303	-0.346888	-0.058137	0.354012	-0.079911
0.185417	-0.205370	0.352199	-0.593077	0.342196	0.013956	0.054413	0.000000	0.000000	-1.111781	-0.049183	-2.474944	0.579912	-0.074891	-0.165956	0.000000	0.000000	0.017514	0.328928	-1.027859	0.162625	-0.019201	-0.067292	0.000000	0.000000
